Index,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Clade4,Superfamily,Clade5,Family,Subfamily,LowestClade,Genus,Species,Taxon,Institution,Number,Specimen,Includes,Status,Geography,Assemblage.Zone,Group,Horizon,Formation,Epoch_lower,Epoch_upper,Site.name,Site.code,References,Notes
9267,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,LFUG-SS,13958,LFUG-SS 13958,unspecified,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),
9268,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,LFUG-SS,13962,LFUG-SS 13962,unspecified,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),
9269,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,LFUG-SS,13964,LFUG-SS 13964,unspecified,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),
9270,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,LFUG-SS,13965,LFUG-SS 13965,unspecified,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),
9271,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,LFUG-SS,13976,LFUG-SS 13976,partial/complete skull (unspecified),referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),
9272,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,LFUG-SS,13986,LFUG-SS 13986,unspecified,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),
9273,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,LFUG-SS,14011,LFUG-SS 14011,unspecified,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),
9274,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,LFUG-SS,14015,LFUG-SS 14015,unspecified,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),
9275,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,LFUG-SS,14032,LFUG-SS 14032,unspecified,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),
9276,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,LFUG-SS,14037,LFUG-SS 14037,unspecified,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),
9277,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,LFUG-SS,14045,LFUG-SS 14045,unspecified,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),
9278,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,LFUG-SS,14048,LFUG-SS 14048,unspecified,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),"possible typo for 14078? Not otherwise referenced, whereas 14078 is not listed as an examined specimen but is referenced"
9279,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,LFUG-SS,14064,LFUG-SS 14064,unspecified,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),
9280,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,LFUG-SS,14072,LFUG-SS 14072,unspecified,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),
9281,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,LFUG-SS,14073,LFUG-SS 14073,unspecified,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),
9282,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,LFUG-SS,14078,LFUG-SS 14078,partial/complete skull (unspecified),referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),possible typo as 14048? 14078 is not listed as an examined specimen but is referenced whereas 14048 is listed but not referenced
9283,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,LFUG-SS,14283,LFUG-SS 14283,"nearly complete skull, partial hemimandibles, pectoral girdle, humerus, axial column, pelvic girdle",referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),
9284,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,MB,Am.363,MB Am.363,unspecified,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),
9285,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,MB,Am.364,MB Am.364,unspecified,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),
9286,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,MB,Am.370,MB Am.370,unspecified,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),
9287,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,MB,Am.376,MB Am.376,unspecified,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),
9288,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,MB,Am.398,MB Am.398,unspecified,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),
9289,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,MB,Am.399,MB Am.399,unspecified,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),
9290,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,MB,Am.402,MB Am.402,unspecified,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),
9291,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,MB,Am.403,MB Am.403,unspecified,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),
9292,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,MB,Am.404,MB Am.404,unspecified,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),
9293,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,MB,Am.405,MB Am.405,unspecified,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),
9294,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,MB,Am.412,MB Am.412,unspecified,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),
9295,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,MB,Am.413,MB Am.413,unspecified,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),
9296,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,MB,Am.55,MB Am.55,unspecified,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Werneburg (1991); Schoch & Werneburg (2023),
9297,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,MB,Am.57,MB Am.57,"nearly complete skull, hemimandibles",referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Werneburg (1991); Schoch & Werneburg (2023),
9298,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,MB,Am.945,MB Am.945,unspecified,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),
9299,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,MMG,SaP 229,MMG SaP 229,"nearly complete skull, hemimandibles",referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),
9300,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,MMG,SaP 257,MMG SaP 257,partial/complete skull (unspecified),referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),listed as Onchiodon labyrinthicus by Schoch (2021b)
9301,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,MMG,SaP 311,MMG SaP 311,"partial skull, nearly complete postcranium",referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),
9302,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,MMG,SaP 328,MMG SaP 328,"nearly complete skull, hemimandibles",referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),
9303,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,MMG,SaP 693,MMG SaP 693,unspecified,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),
9304,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,MMG,SaP 717,MMG SaP 717,two partial skeletons,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Witzmann (2009a),"originally referred to 'Apateon gracilis', not listed in revision as X. gracilis by Schoch & Werneburg (2023) but listed as such here"
9305,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,MMG,SaP 789,MMG SaP 789,nearly complete skeleton,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Schoch & Werneburg (2023),
9306,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,MMG,SCD BY 7,MMG SCD BY 7,partial skull,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Werneburg (1991),"originally referred to 'Melanerpeton gracile gracile', not listed in revision as X. gracilis by Schoch & Werneburg (2023) but listed as such here"
9307,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,MMG,SCD S 756 + 759,MMG SCD S 756 + 759,"partial skull, hemimandibles, pectoral girdle, forelimb, vertebrae, ribs",referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Werneburg (1991),
9308,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,N/A,Micromelerpetidae,N/A,Micromelerpetidae,Branchierpeton?,amblystomum,Branchierpeton? amblystomum,MMG,SCD-S 784,MMG SCD-S 784,"partial skull, hemimandible, pectoral girdle",referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Werneburg (1991),
9309,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,N/A,Micromelerpetidae,N/A,Micromelerpetidae,Branchierpeton,amblystomum,Branchierpeton amblystomum,MMG,SCD-S 80,MMG SCD-S 80,partial skull,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Werneburg (1991),
9310,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,MMG,SGD 17,MMG SGD 17,unspecified,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Werneburg (1991); Schoch & Werneburg (2023),
9311,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,MMG,SGD 2108,MMG SGD 2108,partial/complete skull (unspecified),referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Werneburg (1991); Schoch & Werneburg (2023),
9312,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,MMG,SGD 2115,MMG SGD 2115,partial/complete skull (unspecified),referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Boy (1987); Werneburg (1991),"originally referred to 'Apateon gracilis', not listed in revision as X. gracilis by Schoch & Werneburg (2023) but listed as such here"
9313,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,N/A,Micromelerpetidae,N/A,Micromelerpetidae,Branchierpeton,amblystomum,Branchierpeton amblystomum,MMG,SGD 2120,MMG SGD 2120,"nearly complete skull, hemimandibles",referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Werneburg (1991),
9314,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,N/A,Micromelerpetidae,N/A,Micromelerpetidae,Branchierpeton,amblystomum,Branchierpeton amblystomum,MMG,SGD 2121,MMG SGD 2121,partial skull,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Werneburg (1991),
9315,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,N/A,Micromelerpetidae,N/A,Micromelerpetidae,Branchierpeton,amblystomum,Branchierpeton amblystomum,MMG,SGD 2126,MMG SGD 2126,"partial/complete skull (unspecified), interclavicle",referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Werneburg (1991),probably includes additional elements
9316,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,N/A,Micromelerpetidae,N/A,Micromelerpetidae,Branchierpeton,amblystomum,Branchierpeton amblystomum,MMG,SGD 2131,MMG SGD 2131,"nearly complete skull, hemimandibles",referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Werneburg (1991),
9317,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,N/A,Micromelerpetidae,N/A,Micromelerpetidae,Branchierpeton,amblystomum,Branchierpeton amblystomum,MMG,SGD 2143,MMG SGD 2143,nearly complete skull,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Werneburg (1991),
9318,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,MMG,SGD 2143/2,MMG SGD 2143/2,"nearly complete skull, hemimandibles",referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Werneburg (1991); Schoch & Werneburg (2023),
9319,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Branchiosauridae,N/A,Branchiosauridae,Xerodromeus,gracilis,Xerodromeus gracilis,MMG,SGD 2144,MMG SGD 2144,partial skull,referred,Germany,N/A,Lower Rotliegend,N/A,Niederhäslich-Schweinsdorf Formation,Cisuralian,Cisuralian,Niederhäslich,,Werneburg (1991); Schoch & Werneburg (2023),
