Index,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Clade4,Superfamily,Clade5,Family,Subfamily,LowestClade,Genus,Species,Taxon,Institution,Number,Specimen,Includes,Status,Geography,Assemblage.Zone,Group,Horizon,Formation,Epoch_lower,Epoch_upper,Site.name,Site.code,References,Notes
2724,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64420,NMMNH P-64420,partial hemimandible,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart et al. (2015),
2725,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64421,NMMNH P-64421,hemimandibular fragment,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart et al. (2015),
2726,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64555,NMMNH P-64555,nearly complete left hemimandible,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart et al. (2015),
2727,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64556,NMMNH P-64556,fibula,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2728,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64557,NMMNH P-64557,fibula,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2729,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64558,NMMNH P-64558,ilium,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2730,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64559,NMMNH P-64559,ilium,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2731,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64560,NMMNH P-64560,ulna,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2732,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64561,NMMNH P-64561,radius,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2733,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64605,NMMNH P-64605,partial clavicle,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2734,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64606,NMMNH P-64606,partial ribs,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2735,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64607,NMMNH P-64607,palatal fragment,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2736,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64608,NMMNH P-64608,partial haemal arch,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2737,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64690,NMMNH P-64690,quadratojugal,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2738,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64691,NMMNH P-64691,vertebra,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2739,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64692,NMMNH P-64692,partial haemal arch,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2740,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64693,NMMNH P-64693,haemal arch,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2741,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64694,NMMNH P-64694,exoccipital,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2742,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64695,NMMNH P-64695,partial phalanges,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2743,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64696,NMMNH P-64696,"palatine, lacrimal",referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2744,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64697,NMMNH P-64697,rib,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2745,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64698,NMMNH P-64698,rib fragments,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2746,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64699,NMMNH P-64699,cranial fragments,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2747,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64700,NMMNH P-64700,rib,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2748,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64701,NMMNH P-64701,partial femur,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2749,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64702,NMMNH P-64702,partial femur,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2750,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64703,NMMNH P-64703,partial humerus,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2751,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64704,NMMNH P-64704,partial interclavicle,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2752,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64705,NMMNH P-64705,hemimandibular fragments,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2753,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64706,NMMNH P-64706,interclavicle fragment,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2754,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64707,NMMNH P-64707,cranial frag,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2755,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64708,NMMNH P-64708,interclavicle fragments,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2756,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64709,NMMNH P-64709,partial scapula,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2757,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64710,NMMNH P-64710,cranial fragments,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2758,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64711,NMMNH P-64711,cleithrum fragment,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2759,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64712,NMMNH P-64712,partial cleithrum,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2760,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64713,NMMNH P-64713,tibia,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2761,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64714,NMMNH P-64714,partial humerus,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2762,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64715,NMMNH P-64715,pectoral girdle fragments,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2763,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64716,NMMNH P-64716,left palatine,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2764,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64717,NMMNH P-64717,intercentrum,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2765,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64718,NMMNH P-64718,interclavicle fragments,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2766,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64719,NMMNH P-64719,partial ilium,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2767,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64720,NMMNH P-64720,phalanx,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2768,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64721,NMMNH P-64721,phalanx,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2769,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64722,NMMNH P-64722,partial jugal,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2770,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64723,NMMNH P-64723,phalanx,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2771,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64724,NMMNH P-64724,dentary fragment,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2772,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64725,NMMNH P-64725,partial squamosal,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2773,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64726,NMMNH P-64726,partial postparietal,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2774,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64727,NMMNH P-64727,intercentrum,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2775,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-64848,NMMNH P-64848,interclavicle,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2776,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Olsoniformes,Dissorophidae,Platyhystricinae,Dissorophidae,Platyhystrix,cf. rugosa,Platyhystrix cf. rugosa,NMMNH,P-65006,NMMNH P-65006,ornamented fragment,referred,USA,N/A,Yeso Group,N/A,Abo Formation,Cisuralian,Cisuralian,Gallina Well,,Cantrell et al. (2013),
2777,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65256,NMMNH P-65256,rib,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2778,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65257,NMMNH P-65257,rib,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2779,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65258,NMMNH P-65258,rib,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2780,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65259,NMMNH P-65259,ischium,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2781,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65260,NMMNH P-65260,intercentrum,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
2782,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,appetolatus,Eocyclotosaurus appetolatus,NMMNH,P-65261,NMMNH P-65261,ilium,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Tecolotito bonebed,NMMNH L-5193,Rinehart & Lucas (2016),
